-0.0533333 ; -0.443286
-0.05 ; -0.425524
-0.0466667 ; -0.4059
-0.0433333 ; -0.384517
-0.04 ; -0.361483
-0.0366667 ; -0.336909
-0.0333333 ; -0.310911
-0.03 ; -0.283607
-0.0266667 ; -0.255119
-0.0233333 ; -0.225571
-0.02 ; -0.19509
-0.0166667 ; -0.163805
-0.0133333 ; -0.131848
-0.01 ; -0.09935
-0.00666667 ; -0.0664462
-0.00333333 ; -0.0332712
0 ; 3.96703e-05
0.00333333 ; 0.0333504
0.00666667 ; 0.0665252
0.01 ; 0.0994285
0.0133333 ; 0.131926
0.0166667 ; 0.163882
0.02 ; 0.195166
0.0233333 ; 0.225646
0.0266667 ; 0.255193
0.03 ; 0.283679
0.0333333 ; 0.310981
0.0366667 ; 0.336977
0.04 ; 0.361549
0.0433333 ; 0.384581
0.0466667 ; 0.405961
0.05 ; 0.425583
0.0533333 ; 0.443343
0.0566667 ; 0.459142
0.06 ; 0.472885
0.0633333 ; 0.484485
0.0666667 ; 0.493856
0.07 ; 0.50092
0.0733333 ; 0.505603
0.0766667 ; 0.507839
0.08 ; 0.507566
0.0833333 ; 0.504728
0.0866667 ; 0.499277
0.09 ; 0.49117
0.0933333 ; 0.480371
0.0966667 ; 0.46685
0.1 ; 0.450584
0.103333 ; 0.431558
0.106667 ; 0.409763
0.11 ; 0.385196
0.113333 ; 0.357863
0.116667 ; 0.327776
0.12 ; 0.294953
0.123333 ; 0.259421
0.126667 ; 0.221214
0.13 ; 0.18037
0.133333 ; 0.136937
0.136667 ; 0.0909699
0.14 ; 0.0425283
0.143333 ; -0.00831997
0.146667 ; -0.0615008
0.15 ; -0.116934
0.153333 ; -0.174531
0.156667 ; -0.234201
0.16 ; -0.295843
0.163333 ; -0.359353
0.166667 ; -0.42462
0.17 ; -0.491527
0.173333 ; -0.559953
0.176667 ; -0.629772
0.18 ; -0.700851
0.183333 ; -0.773056
0.186667 ; -0.846246
0.19 ; -0.920276
0.193333 ; -0.994998
0.196667 ; -1.07026
0.2 ; -1.14591
0.203333 ; -1.22179
0.206667 ; -1.29774
0.21 ; -1.37359
0.213333 ; -1.44918
0.216667 ; -1.52435
0.22 ; -1.59893
0.223333 ; -1.67275
0.226667 ; -1.74564
0.23 ; -1.81743
0.233333 ; -1.88795
0.236667 ; -1.95704
0.24 ; -2.02453
0.243333 ; -2.09025
0.246667 ; -2.15403
0.25 ; -2.21572
0.253333 ; -2.27515
0.256667 ; -2.33216
0.26 ; -2.3866
0.263333 ; -2.43831
0.266667 ; -2.48715
0.27 ; -2.53297
0.273333 ; -2.57563
0.276667 ; -2.61499
0.28 ; -2.65093
0.283333 ; -2.68332
0.286667 ; -2.71202
0.29 ; -2.73694
0.293333 ; -2.75796
0.296667 ; -2.77498
0.3 ; -2.78789
0.303333 ; -2.79662
0.306667 ; -2.80107
0.31 ; -2.80118
0.313333 ; -2.79686
0.316667 ; -2.78807
0.32 ; -2.77475
0.323333 ; -2.75684
0.326667 ; -2.73433
0.33 ; -2.70717
0.333333 ; -2.67534
0.336667 ; -2.63884
0.34 ; -2.59765
0.343333 ; -2.55179
0.346667 ; -2.50126
0.35 ; -2.44608
0.353333 ; -2.3863
0.356667 ; -2.32194
0.36 ; -2.25305
0.363333 ; -2.1797
0.366667 ; -2.10193
0.37 ; -2.01984
0.373333 ; -1.9335
0.376667 ; -1.84299
0.38 ; -1.74843
0.383333 ; -1.64991
0.386667 ; -1.54755
0.39 ; -1.44148
0.393333 ; -1.33182
0.396667 ; -1.21871
0.4 ; -1.10229
0.403333 ; -0.982728
0.406667 ; -0.860171
0.41 ; -0.734789
0.413333 ; -0.606753
0.416667 ; -0.476242
0.42 ; -0.34344
0.423333 ; -0.208537
0.426667 ; -0.0717278
0.43 ; 0.0667876
0.433333 ; 0.206804
0.436667 ; 0.348114
0.44 ; 0.490503
0.443333 ; 0.633755
0.446667 ; 0.777651
0.45 ; 0.921968
0.453333 ; 1.06648
0.456667 ; 1.21096
0.46 ; 1.35519
0.463333 ; 1.49892
0.466667 ; 1.64193
0.47 ; 1.78399
0.473333 ; 1.92486
0.476667 ; 2.06432
0.48 ; 2.20213
0.483333 ; 2.33807
0.486667 ; 2.4719
0.49 ; 2.6034
0.493333 ; 2.73234
0.496667 ; 2.85851
0.5 ; 2.98169
0.503333 ; 3.10165
0.506667 ; 3.2182
0.51 ; 3.33112
0.513333 ; 3.44021
0.516667 ; 3.54527
0.52 ; 3.64612
0.523333 ; 3.74257
0.526667 ; 3.83443
0.53 ; 3.92154
0.533333 ; 4.00372
0.536667 ; 4.08082
0.54 ; 4.15269
0.543333 ; 4.21917
0.546667 ; 4.28015
0.55 ; 4.33547
0.553333 ; 4.38503
0.556667 ; 4.42872
0.56 ; 4.46643
0.563333 ; 4.49806
0.566667 ; 4.52354
0.57 ; 4.54279
0.573333 ; 4.55575
0.576667 ; 4.56235
0.58 ; 4.56256
0.583333 ; 4.55634
0.586667 ; 4.54366
0.59 ; 4.52452
0.593333 ; 4.49889
0.596667 ; 4.46681
0.6 ; 4.42826
0.603333 ; 4.3833
0.606667 ; 4.33194
0.61 ; 4.27424
0.613333 ; 4.21026
0.616667 ; 4.14007
0.62 ; 4.06374
0.623333 ; 3.98135
0.626667 ; 3.89302
0.63 ; 3.79884
0.633333 ; 3.69894
0.636667 ; 3.59344
0.64 ; 3.48247
0.643333 ; 3.36619
0.646667 ; 3.24475
0.65 ; 3.1183
0.653333 ; 2.98703
0.656667 ; 2.85111
0.66 ; 2.71072
0.663333 ; 2.56607
0.666667 ; 2.41736
0.67 ; 2.26478
0.673333 ; 2.10857
0.676667 ; 1.94894
0.68 ; 1.78612
0.683333 ; 1.62035
0.686667 ; 1.45185
0.69 ; 1.28089
0.693333 ; 1.10769
0.696667 ; 0.932523
0.7 ; 0.755636
0.703333 ; 0.577289
0.706667 ; 0.397744
0.71 ; 0.217265
0.713333 ; 0.0361174
0.716667 ; -0.145432
0.72 ; -0.327113
0.723333 ; -0.508659
0.726667 ; -0.689799
0.73 ; -0.870264
0.733333 ; -1.04979
0.736667 ; -1.2281
0.74 ; -1.40494
0.743333 ; -1.58004
0.746667 ; -1.75314
0.75 ; -1.92398
0.753333 ; -2.09231
0.756667 ; -2.25788
0.76 ; -2.42044
0.763333 ; -2.57974
0.766667 ; -2.73556
0.77 ; -2.88765
0.773333 ; -3.03579
0.776667 ; -3.17976
0.78 ; -3.31935
0.783333 ; -3.45436
0.786667 ; -3.58457
0.79 ; -3.7098
0.793333 ; -3.82986
0.796667 ; -3.94458
0.8 ; -4.05378
0.803333 ; -4.15732
0.806667 ; -4.25503
0.81 ; -4.34678
0.813333 ; -4.43244
0.816667 ; -4.51187
0.82 ; -4.58498
0.823333 ; -4.65165
0.826667 ; -4.7118
0.83 ; -4.76533
0.833333 ; -4.81219
0.836667 ; -4.8523
0.84 ; -4.88562
0.843333 ; -4.91211
0.846667 ; -4.93173
0.85 ; -4.94447
0.853333 ; -4.95032
0.856667 ; -4.94929
0.86 ; -4.94138
0.863333 ; -4.92662
0.866667 ; -4.90504
0.87 ; -4.8767
0.873333 ; -4.84165
0.876667 ; -4.79995
0.88 ; -4.75167
0.883333 ; -4.69692
0.886667 ; -4.63578
0.89 ; -4.56836
0.893333 ; -4.49478
0.896667 ; -4.41516
0.9 ; -4.32964
0.903333 ; -4.23836
0.906667 ; -4.14148
0.91 ; -4.03915
0.913333 ; -3.93154
0.916667 ; -3.81883
0.92 ; -3.70121
0.923333 ; -3.57887
0.926667 ; -3.452
0.93 ; -3.32081
0.933333 ; -3.18551
0.936667 ; -3.04632
0.94 ; -2.90346
0.943333 ; -2.75715
0.946667 ; -2.60764
0.95 ; -2.45515
0.953333 ; -2.29993
0.956667 ; -2.14221
0.96 ; -1.98226
0.963333 ; -1.8203
0.966667 ; -1.65661
0.97 ; -1.49142
0.973333 ; -1.325
0.976667 ; -1.1576
0.98 ; -0.989478
0.983333 ; -0.820885
0.986667 ; -0.652079
0.99 ; -0.483319
0.993333 ; -0.314831
0.996667 ; -0.147019
1 ; 0.0206828
